user_id,event_id,age,gender,location,event_type,registration_date,event_date,previous_events,income,event_rating,distance_km,organizer_score,social_buzz,attended
274,189,27,Other,Mumbai,Music,2023-04-02,2023-04-03,10,59753,4.05,25,1.58,71,1
275,129,19,Male,Kolkata,Sports,2023-04-02,2023-04-13,7,82918,4.0,21,2.97,24,1
276,187,37,Female,Kolkata,Business,2023-04-02,2023-04-18,2,95938,2.61,38,4.58,87,0
277,187,22,Female,Kolkata,Education,2023-04-03,2023-04-21,9,64238,4.64,1,3.7,20,1
278,100,22,Other,Chennai,Sports,2023-04-03,2023-05-24,2,65809,2.62,42,2.74,37,0
279,176,45,Female,Pune,Business,2023-04-03,2023-05-04,1,58989,3.28,35,3.07,79,0
280,115,24,Male,Pune,Tech,2023-04-04,2023-04-13,4,49835,4.81,39,1.15,69,1
281,149,33,Female,Bangalore,Education,2023-04-04,2023-04-09,7,27110,4.87,22,3.45,30,1
282,192,23,Female,Kolkata,Tech,2023-04-04,2023-04-12,2,22473,4.98,20,4.44,26,1
283,119,21,Male,Chennai,Business,2023-04-05,2023-04-24,8,77840,3.69,29,1.01,43,0
284,156,18,Female,Kolkata,Education,2023-04-05,2023-05-19,1,93198,2.94,33,1.64,45,0
285,178,18,Male,Kolkata,Music,2023-04-05,2023-04-08,8,24308,3.72,47,3.07,6,0
286,148,31,Other,Mumbai,Music,2023-04-06,2023-04-30,1,46172,2.76,43,3.24,24,0
287,107,30,Female,Pune,Education,2023-04-06,2023-05-03,5,68656,4.68,3,2.37,15,1
288,106,19,Female,Delhi,Sports,2023-04-06,2023-04-15,7,76382,3.9,8,1.11,15,1
289,152,27,Female,Delhi,Sports,2023-04-07,2023-04-11,2,78822,3.51,48,3.97,35,0
290,102,25,Other,Kolkata,Sports,2023-04-07,2023-04-21,6,75538,2.7,20,1.97,3,0
291,101,33,Male,Chennai,Music,2023-04-07,2023-04-16,7,26709,3.51,30,3.58,68,1
292,196,45,Male,Bangalore,Music,2023-04-08,2023-05-25,7,40310,4.67,3,3.24,67,1
293,153,37,Female,Mumbai,Sports,2023-04-08,2023-06-02,4,57539,4.26,6,2.72,22,1
294,147,43,Other,Bangalore,Sports,2023-04-08,2023-05-15,8,25102,2.71,21,3.36,88,1
295,110,23,Female,Delhi,Sports,2023-04-09,2023-05-24,8,47454,2.9,36,3.78,59,0
296,179,24,Other,Delhi,Tech,2023-04-09,2023-05-24,3,50800,3.48,39,3.29,31,0
297,151,39,Female,Mumbai,Sports,2023-04-09,2023-05-31,8,98247,2.75,45,3.23,19,0
298,122,26,Other,Kolkata,Business,2023-04-10,2023-04-16,10,45370,4.84,10,2.74,43,1
299,176,41,Female,Bangalore,Art,2023-04-10,2023-06-08,8,97709,4.13,11,2.72,96,1
300,123,30,Female,Pune,Tech,2023-04-10,2023-05-08,8,76020,2.74,28,2.96,0,0
301,150,23,Male,Kolkata,Art,2023-04-11,2023-05-14,8,75381,4.47,28,2.81,2,1
302,156,41,Female,Chennai,Sports,2023-04-11,2023-05-29,8,85582,3.42,2,2.76,41,1
303,128,33,Female,Pune,Art,2023-04-11,2023-05-11,3,87384,3.11,23,1.84,92,1
304,188,40,Male,Mumbai,Sports,2023-04-12,2023-04-28,7,37795,3.92,45,3.9,28,1
305,171,30,Female,Delhi,Education,2023-04-12,2023-04-14,2,53673,2.53,9,1.53,75,0
306,129,21,Male,Pune,Sports,2023-04-12,2023-04-22,3,62258,3.66,42,4.63,57,1
307,115,37,Other,Bangalore,Sports,2023-04-13,2023-04-18,10,98140,4.61,23,3.5,20,1
308,133,21,Female,Delhi,Education,2023-04-13,2023-05-06,3,23248,4.82,27,1.2,91,1
309,147,36,Male,Bangalore,Education,2023-04-13,2023-05-29,9,58142,3.36,33,3.64,16,0
310,155,29,Female,Pune,Business,2023-04-14,2023-05-04,4,37140,4.11,36,2.45,51,0
311,140,40,Male,Delhi,Art,2023-04-14,2023-05-20,2,36544,3.07,32,4.72,66,0
312,104,42,Female,Chennai,Music,2023-04-14,2023-04-25,1,80940,3.9,6,4.74,68,1
313,168,29,Female,Pune,Business,2023-04-15,2023-05-20,6,36151,3.14,15,4.38,86,1
314,138,42,Female,Bangalore,Sports,2023-04-15,2023-06-11,4,83471,3.93,43,3.27,71,1
315,133,21,Other,Bangalore,Music,2023-04-15,2023-05-04,5,99513,2.93,3,4.68,66,1
316,156,21,Female,Delhi,Business,2023-04-16,2023-05-15,0,82112,4.85,36,3.6,15,1
317,184,45,Other,Chennai,Art,2023-04-16,2023-06-12,2,33593,4.72,27,4.5,30,1
318,100,34,Other,Chennai,Music,2023-04-16,2023-05-22,0,31391,3.34,6,1.64,35,0
319,197,30,Male,Mumbai,Sports,2023-04-17,2023-05-11,3,54970,4.44,7,4.62,37,1
320,164,22,Female,Chennai,Education,2023-04-17,2023-04-25,10,64082,2.74,50,3.65,11,0
321,155,26,Other,Bangalore,Education,2023-04-17,2023-06-12,1,82267,4.35,2,2.21,9,1
322,105,37,Other,Pune,Education,2023-04-18,2023-05-24,7,53816,3.21,2,4.99,44,1
323,171,41,Female,Delhi,Tech,2023-04-18,2023-04-22,0,33365,2.84,1,3.75,73,1
324,172,43,Other,Mumbai,Art,2023-04-18,2023-05-21,6,99318,4.2,32,4.63,89,1
325,156,29,Other,Mumbai,Music,2023-04-19,2023-06-16,10,92364,3.67,47,1.02,94,0
326,180,30,Female,Bangalore,Tech,2023-04-19,2023-06-13,3,72325,3.83,9,3.21,48,1
327,184,22,Female,Bangalore,Education,2023-04-19,2023-05-01,2,75636,3.8,40,3.85,90,1
328,184,20,Other,Pune,Sports,2023-04-20,2023-05-15,6,94816,2.65,36,1.05,46,0
329,133,30,Female,Pune,Music,2023-04-20,2023-06-18,3,57989,2.63,12,4.05,47,0
330,168,34,Male,Delhi,Business,2023-04-20,2023-06-06,9,31628,4.0,4,3.61,21,1
331,105,20,Female,Delhi,Art,2023-04-21,2023-05-25,9,68476,4.06,25,2.1,63,1
332,156,29,Other,Kolkata,Business,2023-04-21,2023-05-09,7,56069,2.62,5,3.76,31,1
333,114,35,Female,Bangalore,Sports,2023-04-21,2023-06-06,7,83980,3.45,6,1.52,48,1
334,131,40,Female,Chennai,Business,2023-04-22,2023-05-27,6,81728,4.03,24,4.3,94,1
335,168,44,Female,Kolkata,Education,2023-04-22,2023-05-23,8,57715,4.14,41,4.46,55,1
336,142,27,Female,Chennai,Sports,2023-04-22,2023-06-16,5,49428,4.57,50,2.94,30,1
337,187,28,Male,Mumbai,Art,2023-04-23,2023-05-16,10,53764,3.55,32,3.03,67,1
338,108,42,Female,Bangalore,Education,2023-04-23,2023-05-30,3,70600,3.87,14,2.61,73,0
339,198,37,Other,Bangalore,Business,2023-04-23,2023-04-26,0,70962,3.95,17,2.38,61,1
340,171,25,Male,Mumbai,Business,2023-04-24,2023-06-05,7,60936,3.28,31,4.49,4,0
341,143,37,Female,Delhi,Art,2023-04-24,2023-05-27,7,62550,2.63,9,2.22,22,0
342,102,22,Other,Bangalore,Sports,2023-04-24,2023-06-15,10,99354,2.51,26,2.61,12,1
343,104,30,Male,Delhi,Education,2023-04-25,2023-05-15,4,40298,4.59,39,2.2,96,1
344,141,26,Other,Delhi,Art,2023-04-25,2023-06-19,4,33909,3.0,43,3.63,31,0
345,157,45,Female,Mumbai,Art,2023-04-25,2023-05-29,6,83933,4.08,3,4.26,47,1
346,151,18,Other,Bangalore,Tech,2023-04-26,2023-05-09,4,94827,3.94,15,1.66,91,1
347,130,41,Male,Mumbai,Art,2023-04-26,2023-05-06,8,68694,3.5,13,2.02,100,1
348,165,25,Other,Mumbai,Education,2023-04-26,2023-05-08,4,52125,4.58,28,1.42,22,0
349,162,19,Male,Bangalore,Education,2023-04-27,2023-05-15,8,47880,4.25,10,1.64,86,1
350,134,36,Other,Pune,Tech,2023-04-27,2023-05-30,4,57439,2.56,48,2.63,73,0
351,132,36,Male,Delhi,Education,2023-04-27,2023-06-18,2,24196,4.44,46,4.1,62,0
352,144,21,Female,Pune,Business,2023-04-28,2023-06-26,10,62288,3.77,17,3.17,16,1
353,175,19,Female,Bangalore,Education,2023-04-28,2023-06-08,5,41567,3.37,21,1.21,69,0
354,159,21,Other,Kolkata,Tech,2023-04-28,2023-05-27,7,41229,4.32,22,3.5,61,1
355,112,29,Other,Mumbai,Business,2023-04-29,2023-06-05,6,64828,4.22,3,4.18,45,1
356,193,21,Male,Mumbai,Music,2023-04-29,2023-05-19,3,97092,3.28,45,2.57,59,0
357,120,37,Other,Pune,Education,2023-04-29,2023-05-14,10,36468,4.96,39,1.98,21,0
358,167,20,Female,Mumbai,Business,2023-04-30,2023-06-01,4,92918,4.12,17,4.06,62,1
359,101,40,Female,Pune,Sports,2023-04-30,2023-06-18,10,61552,4.01,28,1.1,15,0
360,125,42,Male,Chennai,Art,2023-04-30,2023-05-04,4,97832,2.67,20,4.26,28,1
361,157,38,Male,Mumbai,Business,2023-05-01,2023-05-08,0,50576,3.2,12,4.22,49,0
362,185,44,Other,Mumbai,Tech,2023-05-01,2023-05-12,0,99753,3.62,16,4.55,16,0
363,156,44,Other,Bangalore,Education,2023-05-01,2023-05-14,10,72797,4.08,6,1.36,92,1
364,105,19,Female,Mumbai,Tech,2023-05-02,2023-05-11,5,73584,3.78,41,1.43,89,0
365,196,27,Other,Pune,Education,2023-05-02,2023-05-10,4,65057,4.41,33,4.49,47,1
366,127,39,Male,Delhi,Tech,2023-05-02,2023-05-04,8,56134,3.16,47,2.9,57,0
367,136,27,Other,Kolkata,Art,2023-05-03,2023-05-24,6,62009,4.26,1,2.57,29,1
368,110,38,Female,Bangalore,Sports,2023-05-03,2023-06-15,7,88058,4.54,32,3.29,21,1
369,170,39,Female,Pune,Music,2023-05-03,2023-05-13,7,83387,4.41,29,1.23,97,1
370,145,45,Female,Chennai,Education,2023-05-04,2023-05-24,2,21904,4.43,32,3.57,41,1
371,122,27,Other,Kolkata,Business,2023-05-04,2023-07-01,0,75569,4.72,50,4.78,96,1
372,164,27,Female,Delhi,Sports,2023-05-04,2023-05-14,8,86752,2.71,20,3.7,6,1
373,119,18,Other,Kolkata,Sports,2023-05-05,2023-07-03,0,79531,4.24,8,2.86,10,1
374,153,25,Other,Kolkata,Art,2023-05-05,2023-06-05,7,59782,4.92,1,4.84,48,1
375,167,25,Female,Mumbai,Tech,2023-05-05,2023-06-17,1,46841,3.93,25,3.75,78,1
376,181,30,Other,Pune,Art,2023-05-06,2023-05-26,2,73857,3.04,9,1.23,42,1
377,170,29,Female,Chennai,Art,2023-05-06,2023-05-26,7,73094,5.0,8,3.68,84,1
378,157,41,Female,Chennai,Art,2023-05-06,2023-05-30,6,49923,2.94,8,1.24,13,1
379,103,39,Male,Kolkata,Business,2023-05-07,2023-05-15,8,52508,3.34,14,2.23,86,1
380,123,38,Female,Bangalore,Music,2023-05-07,2023-05-26,6,49489,2.93,6,3.46,44,1
381,158,18,Female,Pune,Tech,2023-05-07,2023-06-29,0,23599,3.66,25,1.86,28,0
382,154,31,Female,Mumbai,Tech,2023-05-08,2023-05-09,9,22537,3.55,33,1.15,64,0
383,153,38,Male,Mumbai,Business,2023-05-08,2023-06-11,2,26646,3.73,15,3.47,78,1
384,174,24,Female,Bangalore,Business,2023-05-08,2023-06-18,1,53903,4.82,7,2.14,93,1
385,191,29,Female,Pune,Tech,2023-05-09,2023-05-18,9,60833,3.7,29,3.13,8,1
386,150,38,Male,Pune,Sports,2023-05-09,2023-05-16,2,52668,3.79,5,2.04,71,1
387,113,40,Male,Pune,Tech,2023-05-09,2023-06-11,5,96413,4.72,37,3.75,31,1
388,144,41,Other,Chennai,Tech,2023-05-10,2023-05-23,5,37983,4.54,20,4.58,50,1
389,125,30,Female,Mumbai,Sports,2023-05-10,2023-07-07,8,51437,3.1,21,1.35,46,0
390,153,29,Male,Pune,Tech,2023-05-10,2023-05-22,0,39785,2.53,13,4.15,77,0
391,159,28,Other,Chennai,Sports,2023-05-11,2023-05-19,1,43979,4.07,15,1.62,40,1
392,155,36,Male,Bangalore,Art,2023-05-11,2023-05-31,4,66731,4.61,8,2.32,28,1
393,158,29,Female,Kolkata,Tech,2023-05-11,2023-05-31,5,44792,3.88,28,2.43,49,1
394,131,29,Male,Delhi,Sports,2023-05-12,2023-05-22,8,45421,3.03,8,1.83,67,1
395,117,22,Male,Chennai,Music,2023-05-12,2023-06-21,6,73666,4.35,35,1.3,85,1
396,186,31,Female,Mumbai,Tech,2023-05-12,2023-06-02,1,86420,4.17,13,4.07,0,1
397,140,24,Male,Pune,Music,2023-05-13,2023-06-14,10,37005,3.91,29,4.17,57,1
398,120,32,Female,Bangalore,Business,2023-05-13,2023-05-28,5,28910,4.66,27,4.99,7,1
399,200,42,Male,Bangalore,Education,2023-05-13,2023-05-19,10,39158,4.46,32,4.74,62,1
400,103,39,Other,Bangalore,Tech,2023-05-14,2023-05-18,10,66211,4.17,38,2.74,63,1
401,134,31,Male,Mumbai,Tech,2023-05-14,2023-05-18,0,96775,4.16,29,1.53,86,1
402,174,45,Other,Chennai,Business,2023-05-14,2023-07-05,5,32803,4.16,43,1.04,19,0
403,141,45,Female,Bangalore,Education,2023-05-15,2023-05-31,4,23421,3.81,13,3.13,80,1
404,185,30,Other,Mumbai,Business,2023-05-15,2023-06-03,5,62259,3.66,38,4.44,69,1
405,136,39,Other,Kolkata,Music,2023-05-15,2023-06-19,3,99274,4.27,18,2.07,67,1
406,164,27,Other,Delhi,Music,2023-05-16,2023-05-22,6,64203,4.03,32,1.8,64,1
407,143,42,Other,Kolkata,Music,2023-05-16,2023-06-21,5,93957,3.72,25,2.76,55,1
408,147,28,Male,Pune,Art,2023-05-16,2023-06-16,2,71383,2.82,46,4.57,6,0
409,150,25,Male,Mumbai,Art,2023-05-17,2023-07-03,3,22528,4.25,14,2.81,82,1
410,198,21,Other,Pune,Music,2023-05-17,2023-05-25,1,54193,4.11,26,3.89,39,1
411,176,41,Other,Bangalore,Education,2023-05-17,2023-05-19,9,81603,3.36,9,2.85,10,1
412,137,26,Male,Bangalore,Business,2023-05-18,2023-07-03,7,60757,3.39,32,2.49,61,1
413,142,40,Female,Bangalore,Sports,2023-05-18,2023-06-09,4,35583,3.12,2,2.76,95,1
414,140,20,Female,Pune,Education,2023-05-18,2023-05-22,4,34476,4.9,21,4.07,72,1
415,174,32,Female,Pune,Art,2023-05-19,2023-06-21,0,73083,4.65,1,4.02,24,1
416,159,29,Female,Chennai,Music,2023-05-19,2023-06-16,3,57041,3.9,17,2.73,82,1
417,153,30,Female,Mumbai,Art,2023-05-19,2023-07-15,10,65930,3.5,25,2.07,85,0
418,143,22,Female,Pune,Business,2023-05-20,2023-07-15,0,49842,4.34,17,1.56,33,0
419,140,20,Other,Bangalore,Education,2023-05-20,2023-06-21,1,47123,3.82,20,1.01,52,0
420,156,27,Female,Delhi,Sports,2023-05-20,2023-05-30,9,73290,4.94,8,1.45,84,1
421,183,31,Male,Mumbai,Art,2023-05-21,2023-07-05,5,20621,2.64,36,1.66,15,0
422,197,40,Male,Chennai,Tech,2023-05-21,2023-06-02,0,54785,2.59,40,3.76,35,0
423,106,30,Female,Chennai,Art,2023-05-21,2023-07-10,5,49655,3.92,23,4.27,46,1
424,123,24,Other,Delhi,Music,2023-05-22,2023-06-27,8,82347,3.01,3,3.95,0,1
425,169,25,Other,Kolkata,Art,2023-05-22,2023-06-12,3,78273,4.01,4,3.89,16,1
426,115,35,Other,Bangalore,Business,2023-05-22,2023-07-19,4,54079,4.45,34,4.98,61,1
427,161,30,Other,Mumbai,Music,2023-05-23,2023-06-23,6,41016,2.85,47,4.85,26,0
428,142,43,Male,Chennai,Business,2023-05-23,2023-06-15,6,38861,3.6,44,2.08,24,0
429,119,30,Other,Pune,Tech,2023-05-23,2023-06-04,9,36900,4.22,21,1.58,29,1
430,150,33,Female,Chennai,Sports,2023-05-24,2023-07-02,2,41895,4.58,25,1.61,12,0
431,151,19,Other,Pune,Sports,2023-05-24,2023-06-09,3,80846,3.74,9,4.58,64,1
432,172,23,Other,Chennai,Tech,2023-05-24,2023-06-02,1,23622,3.02,4,1.41,26,0
433,183,41,Female,Chennai,Sports,2023-05-25,2023-06-01,7,22090,3.96,39,2.36,65,1
434,196,27,Male,Pune,Music,2023-05-25,2023-07-02,5,63193,3.64,22,3.12,83,1
435,144,29,Male,Kolkata,Sports,2023-05-25,2023-07-19,3,37876,4.43,25,3.45,48,1
436,169,34,Female,Pune,Art,2023-05-26,2023-06-10,7,86470,3.89,18,3.38,92,1
437,179,19,Other,Delhi,Sports,2023-05-26,2023-06-08,4,80176,3.2,16,4.15,19,1
438,199,32,Female,Mumbai,Art,2023-05-26,2023-07-02,2,81528,4.39,50,3.29,97,1
439,165,27,Female,Pune,Business,2023-05-27,2023-06-05,5,56562,3.79,41,4.4,32,1
440,124,22,Female,Kolkata,Tech,2023-05-27,2023-06-02,4,55023,2.94,35,1.34,30,0
441,134,29,Other,Mumbai,Business,2023-05-27,2023-07-04,4,54046,3.91,20,4.44,98,1
442,121,30,Female,Bangalore,Education,2023-05-28,2023-06-28,4,35689,4.87,37,3.36,46,1
443,119,23,Male,Pune,Music,2023-05-28,2023-05-30,10,65386,4.26,17,1.89,75,1
444,130,33,Other,Kolkata,Sports,2023-05-28,2023-06-12,2,89078,3.25,26,4.91,81,1
445,150,38,Female,Delhi,Business,2023-05-29,2023-06-10,3,40530,4.28,8,4.76,45,1
446,179,25,Other,Delhi,Tech,2023-05-29,2023-07-09,6,24542,3.21,36,4.38,32,0
447,129,45,Female,Bangalore,Sports,2023-05-29,2023-07-08,0,65176,3.86,4,4.65,49,1
448,118,35,Other,Mumbai,Art,2023-05-30,2023-07-14,1,51937,3.82,37,2.53,38,0
449,112,39,Female,Delhi,Art,2023-05-30,2023-06-05,6,83796,3.12,31,1.91,42,0
450,119,19,Female,Bangalore,Music,2023-05-30,2023-07-20,5,88529,3.37,4,1.73,23,1
451,143,39,Other,Mumbai,Music,2023-05-31,2023-06-13,7,96051,4.86,26,4.5,92,1
452,141,27,Other,Mumbai,Education,2023-05-31,2023-07-29,1,51454,3.13,12,4.31,57,0
453,140,37,Other,Kolkata,Music,2023-05-31,2023-07-22,9,92139,4.5,24,4.92,80,1
454,132,40,Other,Pune,Music,2023-06-01,2023-06-29,5,29430,4.17,1,4.39,66,1
455,145,25,Male,Delhi,Tech,2023-06-01,2023-07-18,1,49818,3.83,37,3.53,35,1
456,165,25,Female,Delhi,Business,2023-06-01,2023-07-11,3,41275,2.84,26,1.57,32,0
457,104,19,Female,Pune,Tech,2023-06-02,2023-07-18,2,93848,3.01,19,1.66,99,1
458,189,34,Male,Delhi,Education,2023-06-02,2023-06-04,4,68002,2.95,44,2.89,2,0
459,130,39,Male,Mumbai,Business,2023-06-02,2023-06-07,5,49268,3.97,33,4.07,29,0
460,114,29,Male,Pune,Music,2023-06-03,2023-07-27,4,32162,4.93,31,1.69,74,1
461,117,22,Female,Chennai,Music,2023-06-03,2023-07-20,5,82639,4.69,8,4.66,55,1
462,155,26,Male,Pune,Business,2023-06-03,2023-07-10,9,72394,2.56,26,3.74,62,1
463,152,29,Female,Chennai,Business,2023-06-04,2023-06-23,10,88237,3.18,36,2.25,2,0
464,108,43,Female,Kolkata,Education,2023-06-04,2023-06-29,5,55052,2.89,47,4.54,22,0
465,150,21,Female,Pune,Music,2023-06-04,2023-06-28,10,31992,4.94,31,3.39,60,1
466,122,27,Male,Mumbai,Tech,2023-06-05,2023-07-01,9,46751,3.09,9,3.93,31,1
467,192,35,Male,Pune,Art,2023-06-05,2023-07-13,9,69605,3.0,34,2.54,47,0
468,131,24,Female,Delhi,Sports,2023-06-05,2023-07-20,2,39274,4.05,4,2.57,96,1
469,200,42,Male,Bangalore,Art,2023-06-06,2023-06-29,4,25656,3.89,16,1.05,64,1
470,158,43,Female,Mumbai,Business,2023-06-06,2023-07-26,3,85866,3.06,46,3.15,63,0
471,197,28,Female,Chennai,Sports,2023-06-06,2023-06-12,1,62442,4.18,41,4.04,19,1
472,156,38,Female,Chennai,Tech,2023-06-07,2023-07-25,0,51733,2.74,46,4.88,60,0
473,112,39,Male,Kolkata,Tech,2023-06-07,2023-07-17,6,64227,2.55,18,4.57,96,1
474,164,37,Other,Kolkata,Business,2023-06-07,2023-07-08,4,79078,2.71,35,1.35,64,0
475,148,23,Female,Delhi,Sports,2023-06-08,2023-07-01,9,20107,3.41,36,4.92,79,1
476,182,19,Female,Chennai,Sports,2023-06-08,2023-06-30,7,55228,4.94,13,1.6,96,1
477,139,27,Female,Mumbai,Art,2023-06-08,2023-06-30,0,40339,3.87,48,1.16,91,0
478,118,21,Male,Pune,Art,2023-06-09,2023-08-04,9,27349,4.39,49,4.0,34,1
479,111,26,Other,Delhi,Music,2023-06-09,2023-06-11,5,22877,3.3,6,4.62,29,1
480,175,35,Female,Pune,Tech,2023-06-09,2023-07-17,6,55240,4.3,39,4.8,28,1
481,123,34,Male,Bangalore,Tech,2023-06-10,2023-08-08,10,63516,4.92,23,4.3,77,1
482,167,23,Other,Chennai,Sports,2023-06-10,2023-07-13,7,60615,3.39,34,1.82,38,0
483,113,18,Other,Bangalore,Tech,2023-06-10,2023-07-18,0,82636,5.0,28,1.62,83,1
484,108,24,Male,Chennai,Sports,2023-06-11,2023-07-17,1,56627,4.1,12,1.24,80,1
485,171,30,Other,Kolkata,Music,2023-06-11,2023-07-11,4,67191,4.37,5,3.33,67,1
486,134,39,Other,Bangalore,Education,2023-06-11,2023-07-19,0,85299,3.13,26,2.95,12,0
487,157,28,Other,Kolkata,Music,2023-06-12,2023-08-05,1,72583,4.11,42,1.44,71,0
488,102,26,Female,Delhi,Business,2023-06-12,2023-07-25,8,92868,3.78,42,2.86,20,1
489,118,33,Female,Chennai,Music,2023-06-12,2023-08-02,1,37727,4.89,14,3.27,55,1
490,109,20,Female,Delhi,Tech,2023-06-13,2023-07-16,1,82942,4.76,44,3.89,23,1
491,128,24,Other,Mumbai,Education,2023-06-13,2023-07-29,5,75739,3.49,18,2.66,6,0
492,128,19,Male,Mumbai,Art,2023-06-13,2023-08-04,1,66622,4.87,29,2.27,64,1
493,137,32,Female,Chennai,Music,2023-06-14,2023-06-27,2,20299,4.71,17,3.66,45,1
494,124,30,Male,Delhi,Tech,2023-06-14,2023-08-04,10,63315,3.98,27,3.74,64,1
495,146,34,Female,Bangalore,Business,2023-06-14,2023-07-25,6,88677,2.71,27,2.08,49,1
496,190,35,Other,Kolkata,Art,2023-06-15,2023-07-12,10,71569,2.9,35,1.08,37,0
497,108,29,Male,Pune,Education,2023-06-15,2023-07-31,3,20407,2.69,24,4.78,1,0
498,190,42,Other,Kolkata,Music,2023-06-15,2023-06-25,6,43026,2.77,27,4.02,27,0
499,141,43,Female,Mumbai,Education,2023-06-16,2023-07-28,2,65547,4.94,33,1.8,88,0
500,158,21,Male,Kolkata,Music,2023-06-16,2023-07-21,4,84947,3.03,21,3.26,76,1
501,167,43,Female,Pune,Education,2023-06-16,2023-08-08,1,55593,4.23,27,3.38,46,0
502,174,23,Other,Delhi,Art,2023-06-17,2023-07-24,9,88547,4.09,5,1.5,3,1
503,195,24,Male,Mumbai,Sports,2023-06-17,2023-07-19,2,83668,4.08,44,1.77,99,1
504,200,32,Male,Mumbai,Sports,2023-06-17,2023-07-18,2,41377,3.02,7,4.83,74,1
505,109,18,Male,Bangalore,Education,2023-06-18,2023-07-21,5,35596,3.95,44,3.03,2,0
506,141,28,Female,Kolkata,Business,2023-06-18,2023-08-10,4,92225,4.06,39,1.77,21,0
507,154,23,Other,Delhi,Business,2023-06-18,2023-08-04,3,67136,3.93,48,4.19,17,0
508,152,31,Male,Bangalore,Tech,2023-06-19,2023-06-25,3,87898,2.97,2,2.88,91,1
509,200,40,Other,Bangalore,Education,2023-06-19,2023-07-21,3,93771,4.31,11,3.55,96,1
510,165,43,Female,Bangalore,Music,2023-06-19,2023-07-06,10,53958,2.68,3,2.19,41,1
511,140,23,Female,Mumbai,Business,2023-06-20,2023-06-30,6,23658,3.98,21,1.23,17,0
512,192,33,Other,Chennai,Art,2023-06-20,2023-08-11,10,92720,3.59,46,1.66,64,0
513,173,31,Female,Mumbai,Education,2023-06-20,2023-08-10,10,66685,3.13,39,4.89,27,0
514,180,29,Female,Chennai,Education,2023-06-21,2023-08-16,7,29635,4.52,36,3.49,12,0
515,163,35,Other,Mumbai,Sports,2023-06-21,2023-07-15,9,62383,2.94,43,4.32,26,0
516,106,45,Female,Pune,Business,2023-06-21,2023-07-17,1,22238,4.83,1,1.09,25,1
517,198,29,Female,Mumbai,Sports,2023-06-22,2023-08-07,10,43183,4.71,40,4.06,5,1
518,172,19,Male,Pune,Business,2023-06-22,2023-07-04,5,47829,3.4,16,2.94,70,1
519,115,43,Female,Kolkata,Tech,2023-06-22,2023-06-26,7,56348,3.26,35,3.66,35,1
520,125,44,Female,Delhi,Business,2023-06-23,2023-07-18,2,65234,2.84,39,2.43,55,0
521,134,27,Female,Kolkata,Tech,2023-06-23,2023-07-31,1,87151,4.79,35,3.48,55,1
522,125,32,Female,Pune,Sports,2023-06-23,2023-07-20,9,48115,4.07,21,1.14,77,1
523,162,42,Female,Bangalore,Tech,2023-06-24,2023-07-07,4,78826,2.58,31,1.18,76,0
524,155,32,Other,Chennai,Sports,2023-06-24,2023-07-25,1,95365,3.78,24,4.2,56,1
525,121,31,Female,Bangalore,Sports,2023-06-24,2023-08-19,7,79881,2.71,32,1.5,84,0
526,170,43,Female,Bangalore,Sports,2023-06-25,2023-07-12,0,40376,3.93,23,1.06,57,0
527,128,41,Female,Mumbai,Education,2023-06-25,2023-07-19,4,74218,3.77,20,4.65,2,1
528,116,32,Male,Pune,Education,2023-06-25,2023-07-14,7,42497,2.71,11,2.06,86,0
529,196,22,Other,Mumbai,Sports,2023-06-26,2023-07-14,7,58232,4.54,20,3.33,77,1
530,131,30,Male,Mumbai,Education,2023-06-26,2023-08-04,4,70786,3.16,37,4.36,42,0
531,123,36,Female,Delhi,Music,2023-06-26,2023-07-19,4,43458,3.85,44,3.98,39,0
532,172,25,Female,Pune,Education,2023-06-27,2023-08-03,9,20309,4.1,6,1.19,90,0
533,177,33,Male,Pune,Education,2023-06-27,2023-06-29,2,86973,4.91,10,3.24,43,1
534,115,36,Female,Bangalore,Business,2023-06-27,2023-08-06,0,78204,3.73,26,3.17,37,0
535,105,20,Other,Delhi,Education,2023-06-28,2023-07-05,1,29850,4.79,36,2.4,73,1
536,185,33,Other,Pune,Education,2023-06-28,2023-07-21,8,50197,3.39,9,4.01,33,1
537,150,38,Male,Kolkata,Education,2023-06-28,2023-08-19,5,40935,4.64,17,4.86,40,1
538,146,24,Other,Pune,Education,2023-06-29,2023-07-19,0,98219,3.09,3,1.59,78,1
539,142,33,Female,Delhi,Art,2023-06-29,2023-08-10,1,95344,4.27,3,1.58,22,0
540,159,37,Female,Pune,Tech,2023-06-29,2023-07-20,0,75313,2.72,8,3.94,1,0
541,168,19,Other,Chennai,Tech,2023-06-30,2023-08-23,8,55261,4.97,37,2.82,33,1
542,108,36,Other,Pune,Art,2023-06-30,2023-08-26,5,24177,4.88,44,4.18,17,1
543,126,25,Female,Bangalore,Education,2023-06-30,2023-08-23,0,39753,3.61,25,1.56,36,0
544,196,29,Male,Bangalore,Tech,2023-07-01,2023-07-25,2,27410,3.81,9,1.16,7,0
545,116,36,Female,Chennai,Education,2023-07-01,2023-07-20,6,83159,3.99,47,3.79,59,1
546,191,18,Male,Pune,Art,2023-07-01,2023-08-06,6,27053,3.19,14,4.98,51,1
547,140,18,Other,Kolkata,Music,2023-07-02,2023-08-20,9,74200,4.19,8,1.38,27,1
548,119,30,Other,Delhi,Business,2023-07-02,2023-08-02,0,96209,4.25,7,4.46,63,1
